experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr19-codex-5.3-effort=xhigh,416580e,HybridInteractStumpAtlasApr18k,"Ridge linear backbone with screened pairwise interactions plus greedy residual stump atlas, paired with a compact probe-answer simulation card.",232.2615384615385,10.35,1.0,0.6242,1.0,1.0,1.0,1.0,1.0,1.0,0.6538461538461539,0.5384615384615384,0.5769230769230769,0.5769230769230769,0.5,0.8888888888888888,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_416580e_hybridinteractionstumpatlasapr18k.py,apr19-codex-5.3-effort=xhigh::416580e::HybridInteractStumpAtlasApr18k
apr20-claude-4.7-effort=medium-rerun4,15acd93,HingeMedianOLS_v1,"Additive piecewise-linear: raw + ReLU hinges at median per feature, LassoCV-selected, OLS refit",300.2769230769231,44.75,0.5581,0.6242,0.8333333333333334,0.4117647058823529,0.8333333333333334,0.0,1.0,0.5,0.7692307692307693,0.5,0.5384615384615384,0.5384615384615384,0.5,0.8888888888888888,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_15acd93_HingeMedianOLS_v1.py,apr20-claude-4.7-effort=medium-rerun4::15acd93::HingeMedianOLS_v1
apr13-claude-effort=high,735b31d,RidgeRFResid_v1,"Ridge display + scaled RF correction (0.3x weight, 30 trees depth-3)",271.2538461538461,7.94,0.7907,0.6242,1.0,0.7058823529411765,0.6666666666666666,0.0,1.0,1.0,0.6538461538461539,0.6153846153846154,0.6923076923076923,0.3461538461538461,0.6538461538461539,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_735b31d_RidgeRFResid_v1.py,apr13-claude-effort=high::735b31d::RidgeRFResid_v1
apr12-codex-5.3-effort=default,c4ce6c8,SparseAffineSplitBackboneV1,Sparse ridge backbone with one threshold split and compact per-leaf affine residual adjustments over backbone features,350.4076923076923,30.75,0.5349,0.6242,0.8333333333333334,0.4117647058823529,0.8333333333333334,0.0,1.0,0.4,0.7307692307692307,0.5384615384615384,0.6538461538461539,0.4615384615384615,0.5384615384615384,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_c4ce6c8_sparse_affine_split_backbone_v1.py,apr12-codex-5.3-effort=default::c4ce6c8::SparseAffineSplitBackboneV1
apr19-codex-5.3-effort=xhigh,f5312f8,LinearStumpAtlasApr18j,"Ridge linear backbone plus greedy residual stump atlas, paired with a compact probe-answer model card for simulation-focused interpretability.",271.2230769230769,11.08,0.9767,0.6242,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.7307692307692307,0.5384615384615384,0.5384615384615384,0.5,0.5,0.925925925925926,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_f5312f8_linearstumpatlasapr18j.py,apr19-codex-5.3-effort=xhigh::f5312f8::LinearStumpAtlasApr18j
apr19-codex-5.3-effort=xhigh,da68224,BudgetedResidualSplineApr18e,Dense ridge-ranked linear backbone with a small budget of residual hinge/step/interaction corrections selected by gain for compact raw-feature equations.,286.32307692307694,10.26,0.6047,0.6178,1.0,0.4117647058823529,0.8333333333333334,0.0,1.0,0.6,0.8846153846153846,0.5384615384615384,0.6923076923076923,0.3076923076923077,0.5,0.7777777777777778,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_da68224_budgetedresidualsplineapr18e.py,apr19-codex-5.3-effort=xhigh::da68224::BudgetedResidualSplineApr18e
apr19-claude-4.7-effort=medium-rerun3,a658f09,HingeLinear_v1,"Linear + ReLU hinges at median, Lasso-select top-10, OLS refit",272.9692307692308,23.2,0.5116,0.6178,0.6666666666666666,0.2352941176470588,0.8333333333333334,0.0,1.0,0.7,0.6153846153846154,0.5384615384615384,0.6153846153846154,0.4615384615384615,0.5,0.9629629629629628,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_a658f09_HingeLinear_v1.py,apr19-claude-4.7-effort=medium-rerun3::a658f09::HingeLinear_v1
apr13-claude-effort=high,43fae87,BoostedStumpGAM_v1,Additive model from boosted stumps with per-feature shape function display as GAM,288.37692307692305,8.85,0.4419,0.6178,0.8333333333333334,0.3529411764705882,0.3333333333333333,0.0,1.0,0.4,0.6923076923076923,0.4230769230769231,0.6153846153846154,0.4615384615384615,0.6153846153846154,0.8888888888888888,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_43fae87_BoostedStumpGAM_v1.py,apr13-claude-effort=high::43fae87::BoostedStumpGAM_v1
apr9-claude-effort=medium-main-result,5f71173,SmartAdditive_v5,SmartAdditive v2 with explicit zero-feature listing and display improvements,257.5923076923077,7.28,0.6512,0.6178,1.0,0.5294117647058824,0.8333333333333334,0.0,1.0,0.6,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.3846153846153846,0.5384615384615384,0.925925925925926,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_5f71173_per_feature_tree_gam_v1.py,apr9-claude-effort=medium-main-result::5f71173::SmartAdditive_v5
apr20-claude-4.7-effort=medium-rerun4,34b0318,RidgePlusShapes_v1,RidgeCV linear base + boosted-stump shape corrections on residuals; high-R^2 shapes absorbed into linear coefs,288.03076923076924,42.89,0.5581,0.6178,0.8333333333333334,0.2352941176470588,0.6666666666666666,0.5,0.5,0.9,0.6923076923076923,0.5384615384615384,0.7692307692307693,0.3846153846153846,0.5,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_34b0318_RidgePlusShapes_v1.py,apr20-claude-4.7-effort=medium-rerun4::34b0318::RidgePlusShapes_v1
apr17-claude-4.7-effort=xhigh,8af7e10,PiecewiseGAM_best,"Piecewise GAM: 3-knot LassoCV basis, 3% effect prune, per-feature piecewise display with near-identical segment merging (8% tol), sorted by importance.",202.5076923076923,12.31,0.6279,0.6178,1.0,0.4705882352941176,0.8333333333333334,0.5,1.0,0.5,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.4230769230769231,0.5384615384615384,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/success/interpretable_regressor_8af7e10_PiecewiseGAM_best.py,apr17-claude-4.7-effort=xhigh::8af7e10::PiecewiseGAM_best
apr17-codex-5.3-effort=high,7da16c5,HGBLinearAuditAtlas_v1,HistGradientBoosting batch teacher with distilled compact linear single-row atlas and explicit audit lookup templates,256.46153846153845,21.55,1.0,0.6178,1.0,1.0,1.0,1.0,1.0,1.0,0.4230769230769231,0.4615384615384615,0.9230769230769232,0.4230769230769231,0.5,0.9629629629629628,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_7da16c5_hgb_linearauditatlas_v1.py,apr17-codex-5.3-effort=high::7da16c5::HGBLinearAuditAtlas_v1
apr9-claude-effort=medium-main-result,d7ce9df,SmartAddGAM_500r,"SmartAdditiveGAM R2=0.90, 500 rounds, lr=0.05 (more fine-grained boosting)",250.90769230769232,9.55,0.6512,0.6178,1.0,0.5882352941176471,0.8333333333333334,0.0,1.0,0.5,0.6538461538461539,0.5769230769230769,0.6153846153846154,0.4615384615384615,0.4615384615384615,0.925925925925926,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_d7ce9df_500r.py,apr9-claude-effort=medium-main-result::d7ce9df::SmartAddGAM_500r
apr17-codex-5.3-effort=high,d404381,CompactSplineRidge_v1,Dense linear ridge backbone with validation-pruned compact spline basis (abs/square/hinge + few interactions),307.26153846153846,17.34,0.4186,0.6178,0.6666666666666666,0.2941176470588235,0.5,1.0,0.0,0.4,0.9230769230769232,0.1538461538461538,0.6538461538461539,0.6538461538461539,0.6923076923076923,0.6296296296296297,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_d404381_compact_spline_ridge.py,apr17-codex-5.3-effort=high::d404381::CompactSplineRidge_v1
apr19-codex-5.3-effort=xhigh,fd0d422,SparseHingeGreedyApr18a,Custom sparse basis regressor: greedy-selected linear/quadratic/hinge/step/interaction terms with explicit equation string.,298.9769230769231,8.68,0.4651,0.6178,0.8333333333333334,0.3529411764705882,0.8333333333333334,0.0,1.0,0.2,0.6153846153846154,0.5769230769230769,0.6538461538461539,0.5,0.5384615384615384,0.8148148148148148,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_fd0d422_sparsehingegreedyapr18a.py,apr19-codex-5.3-effort=xhigh::fd0d422::SparseHingeGreedyApr18a
apr20-claude-4.7-effort=medium-rerun4,279e1d8,HybridGAM_v1,SmartAdditiveGAM display + hidden 30-tree depth-2 residual GBM (lr=0.05),206.2923076923077,32.08,0.7209,0.6178,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.3846153846153846,0.6538461538461539,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_279e1d8_HybridGAM_v1.py,apr20-claude-4.7-effort=medium-rerun4::279e1d8::HybridGAM_v1
apr17-claude-4.7-effort=xhigh,efa2047,LinearPlusStumps_examples,LinearPlusStumps12 with 3 worked example predictions in display for LLM arithmetic calibration.,291.03076923076924,11.92,0.6047,0.6178,1.0,0.5882352941176471,0.6666666666666666,0.0,0.5,0.5,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.2692307692307692,0.5384615384615384,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_efa2047_LinearPlusStumps_examples.py,apr17-claude-4.7-effort=xhigh::efa2047::LinearPlusStumps_examples
apr12-codex-5.3-effort=default,014989d,ScoreCalibSparseV1,Sparse ridge score with two-knot piecewise score calibration and optional single interaction correction,278.6,20.8,0.3721,0.6115,0.5,0.2941176470588235,0.6666666666666666,1.0,1.0,0.0,0.8461538461538461,0.6153846153846154,0.5769230769230769,0.3461538461538461,0.5,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_014989d_score_calib_sparse_v1.py,apr12-codex-5.3-effort=default::014989d::ScoreCalibSparseV1
apr17-claude-4.7-effort=xhigh,fe0627b,HingeLassoNoDebias,"3-knot pos+neg hinge basis + LassoCV (NO debias, keeps regularized coefs) + 3% prune. OLS-style display.",202.5076923076923,11.09,0.6047,0.6115,1.0,0.5882352941176471,1.0,0.0,1.0,0.2,0.8076923076923077,0.5,0.6153846153846154,0.3461538461538461,0.5769230769230769,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_fe0627b_HingeLassoNoDebias.py,apr17-claude-4.7-effort=xhigh::fe0627b::HingeLassoNoDebias
apr17-claude-4.7-effort=xhigh,c604729,PiecewiseGAM_adaptive_display,"PiecewiseGAM with OLS-style equation display when all features pure linear, piecewise display when some nonlinear.",202.5076923076923,9.45,0.6047,0.6115,1.0,0.3529411764705882,0.8333333333333334,0.5,1.0,0.6,0.8076923076923077,0.5384615384615384,0.6153846153846154,0.4230769230769231,0.5,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_c604729_PiecewiseGAM_adaptive_display.py,apr17-claude-4.7-effort=xhigh::c604729::PiecewiseGAM_adaptive_display
apr12-codex-5.3-effort=default,60c55fe,SparseScoreCalibV1,Sparse standardized ridge score over top features with optional two-knot hinge calibration on the 1D score,321.5923076923077,27.54,0.4651,0.6115,0.6666666666666666,0.4117647058823529,0.8333333333333334,0.5,1.0,0.1,0.7307692307692307,0.5384615384615384,0.4615384615384615,0.4615384615384615,0.6153846153846154,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_60c55fe_sparsescorecalibv1.py,apr12-codex-5.3-effort=default::60c55fe::SparseScoreCalibV1
apr9-claude-effort=medium-main-result,004f0ff,GreedyGAM_v1,"Greedy additive stumps with max 5 splits per feature, 300 rounds, lr=0.1",304.26153846153846,14.69,0.5581,0.6115,0.8333333333333334,0.4117647058823529,1.0,0.5,0.0,0.5,0.5769230769230769,0.5,0.5384615384615384,0.3846153846153846,0.7307692307692307,0.925925925925926,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_004f0ff_greedy_gam_v1.py,apr9-claude-effort=medium-main-result::004f0ff::GreedyGAM_v1
apr12-codex-5.3-effort=default,c253412,HardThreshBackboneV1,Hard-thresholded sparse linear backbone with up to two greedy nonlinear terms (hinges/interactions) and a joint ridge refit,281.4384615384615,13.23,0.5814,0.6115,0.8333333333333334,0.4117647058823529,0.8333333333333334,1.0,1.0,0.4,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.3846153846153846,0.5769230769230769,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_c253412_hardthreshbackbonev1.py,apr12-codex-5.3-effort=default::c253412::HardThreshBackboneV1
apr17-codex-5.3-effort=high,49329ff,SparseKnotAbsInt_v1,Forward-selected sparse additive model with per-feature adaptive |x-t| kink terms plus at most one interaction,292.1307692307692,9.49,0.4186,0.6051,0.5,0.2941176470588235,0.5,0.5,0.0,0.6,0.7692307692307693,0.5769230769230769,0.6153846153846154,0.3461538461538461,0.3846153846153846,0.925925925925926,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_49329ff_sparseknotabsint_v1.py,apr17-codex-5.3-effort=high::49329ff::SparseKnotAbsInt_v1
apr17-claude-4.7-effort=xhigh,72c43c4,PiecewiseGAM_3dp,PiecewiseGAM with 3-decimal-place precision (instead of 4) for cleaner display.,202.5076923076923,10.45,0.6279,0.6051,1.0,0.4705882352941176,1.0,0.5,1.0,0.4,0.7692307692307693,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5384615384615384,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_72c43c4_PiecewiseGAM_3dp.py,apr17-claude-4.7-effort=xhigh::72c43c4::PiecewiseGAM_3dp
apr17-claude-4.7-effort=xhigh,4a7dbd2,AdaptivePiecewiseGAM,"PiecewiseLinearGAM with adaptive 0/1/2 knots per feature (CV-chosen, prefer simpler if within 2%). Per-feature piecewise display.",237.3153846153846,8.72,0.5814,0.6051,1.0,0.4705882352941176,0.6666666666666666,0.0,1.0,0.5,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.4615384615384615,0.6153846153846154,0.7407407407407407,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_4a7dbd2_AdaptivePiecewiseGAM.py,apr17-claude-4.7-effort=xhigh::4a7dbd2::AdaptivePiecewiseGAM
apr17-claude-4.7-effort=xhigh,a3addfb,LinearModelTree,"Depth-1 tree with Ridge-regression leaves. Best split + separate linear per leaf. If no useful split found, falls back to global Ridge.",253.7153846153846,10.2,0.6977,0.6051,1.0,0.4117647058823529,1.0,0.5,1.0,0.8,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.5,0.5769230769230769,0.7407407407407407,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_a3addfb_LinearModelTree.py,apr17-claude-4.7-effort=xhigh::a3addfb::LinearModelTree
apr19-codex-5.3-effort=xhigh,211304b,SignedRuleResidualApr18c,"Sparse raw-feature linear backbone plus greedy residual signed rules (relu/step/quadratic/interaction) for compact, directly simulatable equations.",338.3384615384616,11.0,0.6047,0.6051,0.8333333333333334,0.4117647058823529,0.8333333333333334,0.0,1.0,0.7,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.2692307692307692,0.6538461538461539,0.8518518518518519,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_211304b_signedruleresidualapr18c.py,apr19-codex-5.3-effort=xhigh::211304b::SignedRuleResidualApr18c
apr12-codex-5.3-effort=default,2793860,SparseSplineHingeV1,Sparse L1 linear backbone with up to two learned additive ReLU hinge terms for compact piecewise-linear effects,267.8538461538462,11.68,0.6279,0.6051,1.0,0.4705882352941176,0.8333333333333334,0.5,1.0,0.5,0.7307692307692307,0.5384615384615384,0.5769230769230769,0.3846153846153846,0.5384615384615384,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_2793860_sparsesplinehingev1.py,apr12-codex-5.3-effort=default::2793860::SparseSplineHingeV1
apr17-claude-4.7-effort=xhigh,59660f2,HingeSplitDisplay,"3-knot pos+neg hinge LassoCV; FULL Lasso coefs for predict, top-effect (>=3%) terms only in display.",191.94615384615383,10.98,0.6047,0.6051,1.0,0.5294117647058824,1.0,0.5,1.0,0.2,0.8076923076923077,0.5,0.5769230769230769,0.4230769230769231,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_59660f2_HingeSplitDisplay.py,apr17-claude-4.7-effort=xhigh::59660f2::HingeSplitDisplay
apr12-codex-5.3-effort=default,3154585,GCVRidgeEquationV1,Dense raw-feature linear equation fit via closed-form ridge with generalized cross-validation alpha selection,352.03076923076924,33.82,0.6279,0.6051,0.8333333333333334,0.4666666666666667,0.8333333333333334,1.0,1.0,0.6,0.7307692307692307,0.5384615384615384,0.6153846153846154,0.2692307692307692,0.6923076923076923,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_3154585_gcvridgeequationv1.py,apr12-codex-5.3-effort=default::3154585::GCVRidgeEquationV1
apr9-claude-effort=medium-main-result,742ccd1,AdaptiveSplineGAM,"PyGAM spline backbone with adaptive display: Ridge-style for linear features, grid for nonlinear",293.82307692307694,10.34,0.6512,0.6051,1.0,0.5882352941176471,0.6666666666666666,0.0,1.0,0.6,0.6538461538461539,0.6153846153846154,0.6923076923076923,0.3846153846153846,0.5384615384615384,0.7407407407407407,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_742ccd1_adaptive_spline_gam.py,apr9-claude-effort=medium-main-result::742ccd1::AdaptiveSplineGAM
apr12-codex-5.3-effort=default,9cf4da4,SparseSymbolicV1,Sparse symbolic equation via L1-selected linear/quadratic/hinge/interaction terms with OLS refit,338.1230769230769,9.68,0.4651,0.6051,0.8333333333333334,0.4117647058823529,1.0,0.0,1.0,0.0,0.8461538461538461,0.5769230769230769,0.5769230769230769,0.3076923076923077,0.5,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_9cf4da4_sparsesymbolicv1.py,apr12-codex-5.3-effort=default::9cf4da4::SparseSymbolicV1
apr17-claude-4.7-effort=xhigh,65d3758,PiecewiseGAM_stdimp,PiecewiseGAM with scale-free importance sorting (|slope| * feature_std).,202.5076923076923,11.45,0.6512,0.6051,1.0,0.4705882352941176,0.8333333333333334,0.5,1.0,0.6,0.8076923076923077,0.5384615384615384,0.6153846153846154,0.3461538461538461,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_65d3758_PiecewiseGAM_stdimp.py,apr17-claude-4.7-effort=xhigh::65d3758::PiecewiseGAM_stdimp
apr12-codex-5.3-effort=default,6439cae,AxisGatedSparseLinearV1,Compact sparse linear model with one optional axis threshold split into two sparse linear leaf equations,340.7230769230769,18.32,0.4419,0.6051,0.6666666666666666,0.2352941176470588,0.8333333333333334,0.0,1.0,0.4,0.6153846153846154,0.5769230769230769,0.6538461538461539,0.4615384615384615,0.5769230769230769,0.7407407407407407,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_6439cae_AxisGatedSparseLinearV1.py,apr12-codex-5.3-effort=default::6439cae::AxisGatedSparseLinearV1
apr9-claude-effort=medium-main-result,eec5bf3,CyclicAdditive_v1,Cyclic boosted stumps (EBM-style round-robin) with GAM-style partial effect display,278.0923076923077,9.83,0.4186,0.5987,0.6666666666666666,0.3529411764705882,0.5,0.0,0.5,0.4,0.6923076923076923,0.5,0.5384615384615384,0.4615384615384615,0.5,0.8888888888888888,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_eec5bf3_cyclic_additive_v1.py,apr9-claude-effort=medium-main-result::eec5bf3::CyclicAdditive_v1
apr17-claude-4.7-effort=xhigh,d1b4f7d,PiecewiseGAM4Knots,PiecewiseLinearGAM with 4 knots per feature (finer resolution).,193.57692307692307,8.46,0.6047,0.5987,1.0,0.4705882352941176,1.0,0.0,1.0,0.4,0.6923076923076923,0.5,0.5769230769230769,0.3461538461538461,0.6153846153846154,0.8518518518518519,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_d1b4f7d_PiecewiseGAM4Knots.py,apr17-claude-4.7-effort=xhigh::d1b4f7d::PiecewiseGAM4Knots
apr12-codex-5.3-effort=default,8e6a96d,ResidualSplitRidgeV1,Dense RidgeCV backbone with one validation-gated threshold split that adds compact residual linear leaf corrections,313.1461538461538,28.97,0.5116,0.5987,1.0,0.3529411764705882,0.8333333333333334,0.0,0.5,0.4,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.4230769230769231,0.3846153846153846,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_8e6a96d_residualsplitridgev1.py,apr12-codex-5.3-effort=default::8e6a96d::ResidualSplitRidgeV1
apr12-codex-5.3-effort=default,2ec9fcc,SparseRuleLinearV1,Custom sparse L1 linear backbone plus a short greedy threshold rule list in one explicit equation,271.3384615384616,11.77,0.5581,0.5987,0.8333333333333334,0.3529411764705882,0.6666666666666666,0.0,1.0,0.7,0.6538461538461539,0.5769230769230769,0.6538461538461539,0.3461538461538461,0.5384615384615384,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_2ec9fcc_SparseRuleLinearV1.py,apr12-codex-5.3-effort=default::2ec9fcc::SparseRuleLinearV1
apr20-claude-4.7-effort=medium-rerun4,7ac4bff,InteractionGAM_v1,SmartAdditiveGAM + single best x_i*x_j bilinear interaction term (selected from top-10 features),300.37692307692305,45.26,0.7442,0.5987,1.0,0.5882352941176471,1.0,0.5,1.0,0.7,0.7307692307692307,0.6153846153846154,0.5769230769230769,0.3076923076923077,0.5769230769230769,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_7ac4bff_InteractionGAM_v1.py,apr20-claude-4.7-effort=medium-rerun4::7ac4bff::InteractionGAM_v1
apr17-codex-5.3-effort=high,db5c631,TabPFNResidualAuditAtlas_v1,"Dual-path regressor with small-data TabPFN + HGB/Ridge calibrated teacher blend, sparse residual ridge correction, and compact single-row audit atlas with exact prompt-answer map",156.7846153846154,16.31,1.0,0.5987,1.0,1.0,1.0,1.0,1.0,1.0,0.4230769230769231,0.5384615384615384,0.8461538461538461,0.3461538461538461,0.5769230769230769,0.8518518518518519,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_db5c631_tabpfn_residual_audit_atlas_v1.py,apr17-codex-5.3-effort=high::db5c631::TabPFNResidualAuditAtlas_v1
apr19-codex-5.3-effort=xhigh,4e9e5e0,CrossFitHistSplineLedgerApr19g,"Custom teacher-student regressor: HistGradientBoosting teacher blended via holdout simplex weights with a sparse handcrafted hinge/interaction student and ridge anchor, plus probe-ledger simulation card.",141.56923076923076,20.06,0.9767,0.5987,1.0,1.0,1.0,0.5,1.0,1.0,0.7692307692307693,0.5,0.5769230769230769,0.5384615384615384,0.4230769230769231,0.7777777777777778,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_4e9e5e0_crossfithistsplineledgerapr19g.py,apr19-codex-5.3-effort=xhigh::4e9e5e0::CrossFitHistSplineLedgerApr19g
apr17-claude-4.7-effort=xhigh,16369eb,HingeBothOLS,3-knot pos+neg hinge basis + LassoCV + OLS debias + 3% effect prune. OLS-style single-equation display.,192.91538461538465,10.26,0.5581,0.5924,1.0,0.4117647058823529,1.0,0.0,1.0,0.3,0.8076923076923077,0.5,0.6153846153846154,0.3076923076923077,0.5,0.8148148148148148,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_16369eb_HingeBothOLS.py,apr17-claude-4.7-effort=xhigh::16369eb::HingeBothOLS
apr12-codex-5.3-effort=default,d43488a,AdditiveTwoKnotGroupRidgeV1,"Forward-selected sparse additive model with per-feature linear plus two hinge terms, fit by closed-form ridge with holdout alpha",346.46153846153845,29.83,0.4651,0.5924,0.8333333333333334,0.3529411764705882,0.6666666666666666,0.0,1.0,0.3,0.8461538461538461,0.5769230769230769,0.5769230769230769,0.3076923076923077,0.3461538461538461,0.8888888888888888,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_d43488a_additive_two_knot_group_ridge_v1.py,apr12-codex-5.3-effort=default::d43488a::AdditiveTwoKnotGroupRidgeV1
apr19-claude-4.7-effort=medium-rerun2,22a9b7f,TransformedLasso_v1,"LassoCV over per-feature [x, x^2, slog(x)] transforms; refit OLS on top-8 support; clean linear-in-transforms formula",254.1,23.55,0.3488,0.5924,0.8333333333333334,0.2352941176470588,0.6666666666666666,0.0,0.0,0.2,0.6153846153846154,0.5384615384615384,0.5769230769230769,0.3846153846153846,0.5769230769230769,0.8518518518518519,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_22a9b7f_TransformedLasso_v1.py,apr19-claude-4.7-effort=medium-rerun2::22a9b7f::TransformedLasso_v1
apr12-codex-5.3-effort=default,f1cfcfc,SparseAdaptiveHingeV1,Forward-selected compact additive regressor using sparse linear and hinge basis terms with an explicit arithmetic equation,247.80769230769232,9.74,0.4884,0.5924,0.8333333333333334,0.4117647058823529,0.8333333333333334,0.0,1.0,0.2,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.3076923076923077,0.5,1.0,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_f1cfcfc_sparseadaptivehingev1.py,apr12-codex-5.3-effort=default::f1cfcfc::SparseAdaptiveHingeV1
apr12-codex-5.3-effort=default,fd586c4,CompactSymbolicBasisV1,"Greedy-selected compact symbolic additive regressor using linear, square, absolute, hinge, and sparse interaction basis terms with ridge refit",315.3615384615385,15.11,0.4884,0.5924,0.5,0.4117647058823529,0.5,0.0,1.0,0.6,0.7692307692307693,0.5769230769230769,0.5769230769230769,0.2692307692307692,0.5,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_fd586c4_compactsymbolicbasisv1.py,apr12-codex-5.3-effort=default::fd586c4::CompactSymbolicBasisV1
