experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr9-claude-effort=medium-main-result,61e149a,SmoothGAM_msl3,SmoothAdditiveGAM with min_samples_leaf=3 (more flexible splits),354.31538461538463,9.49,0.7442,0.7325,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.7,0.7307692307692307,0.6538461538461539,0.7692307692307693,0.7307692307692307,0.6538461538461539,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_61e149a_msl3.py,apr9-claude-effort=medium-main-result::61e149a::SmoothGAM_msl3
apr12-codex-5.3-effort=default,baseline,OLS,ordinary least squares linear regression,354.53846153846155,8.98,0.7442,0.6943,1.0,0.5333333333333333,0.8333333333333334,1.0,1.0,0.9,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.6153846153846154,0.7692307692307693,0.7777777777777778,,baseline::OLS
apr19-claude-4.7-effort=medium-rerun2,74b5fb3,GBMSelectedOLS,"GBM importance picks top-8 features, OLS refit; clean linear formula",354.68461538461537,37.26,0.6977,0.7006,1.0,0.4666666666666667,0.8333333333333334,1.0,1.0,0.8,0.7307692307692307,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_74b5fb3_GBMSelectedOLS.py,apr19-claude-4.7-effort=medium-rerun2::74b5fb3::GBMSelectedOLS
apr17-codex-5.3-effort=high,4958ea7,SparseLinHingeRefine_v1,"Sparse linear backbone with greedy one-sided hinge refinements, optional interaction, and coefficient quantization for simulatability",354.81538461538463,12.54,0.4651,0.6624,0.6666666666666666,0.4117647058823529,0.6666666666666666,0.5,1.0,0.2,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.5,0.4230769230769231,0.9629629629629629,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_4958ea7_sparselinhingerefine_v1.py,apr17-codex-5.3-effort=high::4958ea7::SparseLinHingeRefine_v1
apr20-claude-4.7-effort=medium-rerun4,88c828a,OLSMatch_v1,"Plain OLS (subclass of sklearn LinearRegression, baseline rendering)",355.3076923076923,51.65,0.7442,0.6943,1.0,0.5333333333333333,0.8333333333333334,1.0,1.0,0.9,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.6153846153846154,0.7692307692307693,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_88c828a_OLSMatch_v1.py,apr20-claude-4.7-effort=medium-rerun4::88c828a::OLSMatch_v1
apr9-claude-effort=medium-main-result,adbf2a8,SmoothGAM_4pass62,SmoothAdditiveGAM with 4 passes smoothing (0.6/0.2/0.2),355.83846153846156,12.32,0.7209,0.707,1.0,0.5294117647058824,1.0,0.5,1.0,0.7,0.7692307692307693,0.6538461538461539,0.6923076923076923,0.6538461538461539,0.6538461538461539,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_adbf2a8_4pass.py,apr9-claude-effort=medium-main-result::adbf2a8::SmoothGAM_4pass62
apr9-claude-effort=medium-main-result,1512836,SmoothGAM_refine,SmoothAdditiveGAM + refinement boosting on borderline features to improve R²,355.9846153846154,17.05,0.7209,0.6433,1.0,0.5294117647058824,1.0,0.5,1.0,0.7,0.6923076923076923,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.5,0.8518518518518519,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_1512836_refine.py,apr9-claude-effort=medium-main-result::1512836::SmoothGAM_refine
apr19-codex-5.3-effort=xhigh,0e63c65,SparseKnotAtlasApr18d,Sparse linear backbone with adaptive knot terms (hinge/step/quadratic) and limited interactions selected by residual gain for compact piecewise equations.,356.8692307692308,12.23,0.5349,0.5987,1.0,0.29411764705882354,0.6666666666666666,0.5,1.0,0.5,0.8076923076923077,0.5384615384615384,0.6153846153846154,0.2692307692307692,0.46153846153846156,0.8888888888888888,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_0e63c65_sparseknotatlasapr18d.py,apr19-codex-5.3-effort=xhigh::0e63c65::SparseKnotAtlasApr18d
apr20-claude-4.7-effort=medium-rerun4,b92a4c9,SmartAdditiveGAM_v11,"SmartAdditiveGAM 200 rounds, lr=0.1, min_leaf=5, R^2>0.65, 4 smoothing passes (slightly more linear)",357.83846153846156,52.77,0.7209,0.6752,1.0,0.5333333333333333,1.0,0.5,1.0,0.8,0.6923076923076923,0.6153846153846154,0.7307692307692307,0.5769230769230769,0.6153846153846154,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_b92a4c9_SmartAdditiveGAM_v11.py,apr20-claude-4.7-effort=medium-rerun4::b92a4c9::SmartAdditiveGAM_v11
apr12-codex-5.3-effort=default,c5a6b64,RidgeSingleHingeV1,Closed-form ridge linear backbone with one optional learned directional hinge correction on a single feature,357.9307692307692,23.97,0.7209,0.6815,1.0,0.6470588235294118,1.0,0.0,1.0,0.6,0.9615384615384616,0.5384615384615384,0.6153846153846154,0.5384615384615384,0.6538461538461539,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_c5a6b64_ridgesinglehingev1.py,apr12-codex-5.3-effort=default::c5a6b64::RidgeSingleHingeV1
apr12-codex-5.3-effort=default,baseline,RidgeCV,Ridge linear model with cross-validation to select the regularization parameter,358.0923076923077,8.94,0.7674,0.6433,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6153846153846154,0.6153846153846154,0.7307692307692307,0.4230769230769231,0.6923076923076923,0.7777777777777778,,baseline::RidgeCV
apr12-codex-5.3-effort=default,6c8a7e0,SparseResidualPairwiseV1,Sparse screened linear backbone with holdout-gated residual pairwise interaction terms and explicit compact equation,358.74615384615385,35.2,0.5116,0.5478,0.8333333333333334,0.4,0.6666666666666666,1.0,1.0,0.3,0.5769230769230769,0.5384615384615384,0.5384615384615384,0.23076923076923078,0.5769230769230769,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_6c8a7e0_sparse_residual_pairwise_v1.py,apr12-codex-5.3-effort=default::6c8a7e0::SparseResidualPairwiseV1
apr12-codex-5.3-effort=default,baseline,HSTree_large,large HSTree with up to 20 max_leaf_nodes,359.4307692307692,9.26,0.6744,0.6624,0.8333333333333334,0.7647058823529411,0.5,0.5,0.5,0.6,0.5384615384615384,0.6153846153846154,0.6538461538461539,0.8461538461538461,0.6538461538461539,0.6666666666666666,,baseline::HSTree_large
apr17-codex-5.3-effort=high,20b03dd,MDLHybridSymbolic_v1,"Validation-selected symbolic hybrid: dense ridge vs sparse quantized linear/hinge/step, choosing simplest near-best RMSE structure",360.38461538461536,22.91,0.6744,0.7134,1.0,0.5294117647058824,0.8333333333333334,0.0,1.0,0.7,0.8846153846153846,0.6538461538461539,0.6538461538461539,0.6153846153846154,0.6153846153846154,0.8518518518518519,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_20b03dd_MDLHybridSymbolic_v1.py,apr17-codex-5.3-effort=high::20b03dd::MDLHybridSymbolic_v1
apr19-claude-4.7-effort=medium-rerun3,08045be,ForwardOLS6_v1,"Greedy forward stepwise: pick 6 features minimizing RSS, OLS refit",360.96153846153845,33.66,0.6744,0.6752,1.0,0.4666666666666667,0.6666666666666666,1.0,1.0,0.8,0.6538461538461539,0.5384615384615384,0.6538461538461539,0.6153846153846154,0.8076923076923077,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_08045be_ForwardOLS6_v1.py,apr19-claude-4.7-effort=medium-rerun3::08045be::ForwardOLS6_v1
apr19-claude-4.7-effort=medium-rerun3,5211c8b,GreedyForwardOLS6_v1,"Greedy forward feature selection up to 6, then OLS refit",360.96153846153845,40.14,0.7209,0.6624,1.0,0.5333333333333333,1.0,0.5,1.0,0.8,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_5211c8b_GreedyForwardOLS6_v1.py,apr19-claude-4.7-effort=medium-rerun3::5211c8b::GreedyForwardOLS6_v1
apr19-claude-4.7-effort=medium-rerun2,411659f,GreedyForwardOLS_v1,"Forward greedy R^2-gain feature selection (k=6), refit OLS",360.96153846153845,34.55,0.6977,0.6688,1.0,0.5333333333333333,0.8333333333333334,0.5,1.0,0.8,0.6153846153846154,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_411659f_GreedyForwardOLS_v1.py,apr19-claude-4.7-effort=medium-rerun2::411659f::GreedyForwardOLS_v1
apr13-claude-effort=high,353a1c9,HuberRidgeIRLS_v1,"Robust Huber-loss Ridge via IRLS with CV alpha selection, OLS-style display",361.33076923076925,14.23,0.6977,,1.0,0.4,0.8333333333333334,1.0,1.0,0.9,,,,,,,,apr13-claude-effort=high::353a1c9::HuberRidgeIRLS_v1
apr12-codex-5.3-effort=default,baseline,FIGS_large,large FIGS with up to 20 max_rules,362.0230769230769,9.72,0.5814,0.5669,0.8333333333333334,0.29411764705882354,1.0,0.0,0.5,0.8,0.5384615384615384,0.5384615384615384,0.4230769230769231,0.6538461538461539,0.5769230769230769,0.6666666666666666,,baseline::FIGS_large
apr19-claude-4.7-effort=medium-rerun2,cf0007e,PreScreenOLS,"Drop low-variance and >0.95 correlated features, then LassoCV top-8 + OLS refit",362.5076923076923,37.46,0.6744,0.6943,1.0,0.4,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_cf0007e_PreScreenOLS.py,apr19-claude-4.7-effort=medium-rerun2::cf0007e::PreScreenOLS
apr19-claude-4.7-effort=medium-rerun3,9b2b183,WinsorOLS_v1,"OLS after winsorizing each feature to [5th, 95th] percentile",362.5923076923077,34.34,0.5349,0.6115,1.0,0.26666666666666666,0.6666666666666666,0.5,1.0,0.6,0.5769230769230769,0.46153846153846156,0.6153846153846154,0.7307692307692307,0.6538461538461539,0.6296296296296297,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_9b2b183_WinsorOLS_v1.py,apr19-claude-4.7-effort=medium-rerun3::9b2b183::WinsorOLS_v1
apr19-claude-4.7-effort=medium-rerun2,99aff21,SparseRidgeRefit,"LassoCV-selected top-8 features, refit RidgeCV (over alphas 0.01-10)",362.84615384615387,35.14,0.6512,0.6943,1.0,0.4,0.8333333333333334,1.0,1.0,0.7,0.6538461538461539,0.6153846153846154,0.6923076923076923,0.5769230769230769,0.8461538461538461,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_99aff21_SparseRidgeRefit.py,apr19-claude-4.7-effort=medium-rerun2::99aff21::SparseRidgeRefit
apr20-claude-4.7-effort=medium-rerun4,03be533,SmartAdditiveGAM_v6,"Boosted-stump GAM, 200 rounds, R^2>0.50 linear threshold (even more features as linear coefs)",362.8538461538462,53.63,0.7674,0.7134,1.0,0.6,0.8333333333333334,1.0,1.0,0.9,0.8461538461538461,0.6153846153846154,0.7307692307692307,0.6538461538461539,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_03be533_SmartAdditiveGAM_v6.py,apr20-claude-4.7-effort=medium-rerun4::03be533::SmartAdditiveGAM_v6
apr9-claude-effort=medium-main-result,3d7820b,BoostedRidge_v1,"Boosted Ridge regression (10 rounds, lr=0.3) collapsed into single linear equation",363.4769230769231,14.06,0.6977,0.6815,1.0,0.4666666666666667,0.8333333333333334,0.5,1.0,0.9,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.5769230769230769,0.7307692307692307,0.7777777777777778,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_3d7820b_boosted_ridge_v1.py,apr9-claude-effort=medium-main-result::3d7820b::BoostedRidge_v1
apr12-codex-5.3-effort=default,9210ba6,BifurcatedSparseAffineV1,Sparse linear backbone plus one thresholded piecewise-affine residual correction on a single feature,366.2230769230769,22.26,0.7209,0.7006,0.8333333333333334,0.47058823529411764,1.0,1.0,1.0,0.8,0.8076923076923077,0.5384615384615384,0.6923076923076923,0.5769230769230769,0.7307692307692307,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_9210ba6_bifurcatedsparseaffinev1.py,apr12-codex-5.3-effort=default::9210ba6::BifurcatedSparseAffineV1
apr17-claude-4.7-effort=xhigh,2f275c6,IsotonicGAM,Backfitted isotonic GAM: each feature's effect is monotonic (direction auto-detected). Display as per-feature step-function tables.,366.9076923076923,16.98,0.5349,0.5287,0.8333333333333334,0.35294117647058826,0.5,1.0,0.5,0.6,0.4230769230769231,0.3076923076923077,0.5384615384615384,0.4230769230769231,0.6923076923076923,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_2f275c6_IsotonicGAM.py,apr17-claude-4.7-effort=xhigh::2f275c6::IsotonicGAM
apr20-claude-4.7-effort=medium-rerun4,95e4fc9,SmartAdditiveGAM_v5,"Boosted-stump GAM, 100 rounds, R^2>0.60 for linear (more features as linear coefs)",368.4923076923077,53.34,0.7674,0.7006,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.8846153846153846,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.6538461538461539,0.8148148148148148,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_95e4fc9_SmartAdditiveGAM_v5.py,apr20-claude-4.7-effort=medium-rerun4::95e4fc9::SmartAdditiveGAM_v5
apr19-claude-4.7-effort=medium-rerun3,b71c234,SparseOLSTop5_v1,"LassoCV selects top-5 features, refit OLS; clear sparse linear formula",369.46923076923076,33.58,0.6512,0.6561,1.0,0.3333333333333333,1.0,0.5,1.0,0.8,0.6153846153846154,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_b71c234_SparseOLSTop5_v1.py,apr19-claude-4.7-effort=medium-rerun3::b71c234::SparseOLSTop5_v1
apr9-claude-effort=medium-main-result,eb3c67f,SmoothGAM_v2,"SmartAdditiveGAM + stronger Laplacian smoothing (5 passes, 0.5/0.25/0.25)",369.5076923076923,10.58,0.6512,0.6752,1.0,0.4117647058823529,0.8333333333333334,0.0,1.0,0.8,0.6538461538461539,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.6538461538461539,0.9259259259259259,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_eb3c67f_smooth_v2.py,apr9-claude-effort=medium-main-result::eb3c67f::SmoothGAM_v2
apr9-claude-effort=medium-main-result,401909c,SmoothGAM_sqrtF,SmoothAdditiveGAM with sqrt(n_features) random feature subsampling per round,369.6461538461538,10.65,0.5814,0.6369,0.6666666666666666,0.47058823529411764,0.8333333333333334,1.0,0.5,0.5,0.5384615384615384,0.6538461538461539,0.6923076923076923,0.6153846153846154,0.5,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_401909c_sqrtf.py,apr9-claude-effort=medium-main-result::401909c::SmoothGAM_sqrtF
apr12-codex-5.3-effort=default,baseline,LassoCV,Lasso linear model with cross-validation to select the regularization parameter,369.9384615384615,9.45,0.5349,0.6178,1.0,0.26666666666666666,0.6666666666666666,0.5,0.5,0.7,0.6153846153846154,0.6153846153846154,0.6538461538461539,0.34615384615384615,0.6923076923076923,0.7777777777777778,,baseline::LassoCV
apr19-claude-4.7-effort=medium-rerun2,f5421d1,SparseLinearOLS_k5,"LassoCV-selected top-5 features, refit OLS",369.95384615384614,37.02,0.7209,0.7006,1.0,0.5333333333333333,0.8333333333333334,1.0,1.0,0.8,0.6923076923076923,0.6153846153846154,0.7307692307692307,0.6538461538461539,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_f5421d1_SparseLinearOLS_k5.py,apr19-claude-4.7-effort=medium-rerun2::f5421d1::SparseLinearOLS_k5
apr12-codex-5.3-effort=default,b7b46c5,RobustSparseRidgeEqV1,"Custom robust sparse ridge equation: median-impute, quantile clip, closed-form GCV alpha selection, and top-contribution feature pruning with explicit linear rule",371.0923076923077,28.32,0.6047,0.7325,1.0,0.4,0.8333333333333334,0.5,1.0,0.6,0.8846153846153846,0.6153846153846154,0.7307692307692307,0.6923076923076923,0.6923076923076923,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_b7b46c5_RobustSparseRidgeEqV1.py,apr12-codex-5.3-effort=default::b7b46c5::RobustSparseRidgeEqV1
apr17-codex-5.3-effort=high,7277eeb,RidgeResidualSymbolic_v1,Ridge backbone with adaptive linear pruning plus one residual interaction and one residual hinge correction,373.10769230769233,14.25,0.5349,0.5987,0.6666666666666666,0.5294117647058824,0.6666666666666666,0.0,1.0,0.4,0.8076923076923077,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.4230769230769231,0.8148148148148148,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_7277eeb_ridge_residual_symbolic_v1.py,apr17-codex-5.3-effort=high::7277eeb::RidgeResidualSymbolic_v1
apr12-codex-5.3-effort=default,baseline,FIGS_mini,small FIGS with up to 8 max_rules,373.1461538461538,10.14,0.3953,0.586,0.8333333333333334,0.29411764705882354,0.3333333333333333,0.0,1.0,0.3,0.5,0.5384615384615384,0.46153846153846156,0.6538461538461539,0.6153846153846154,0.7407407407407407,,baseline::FIGS_mini
apr13-claude-effort=high,4da7d96,ElasticSelectRidge_v1,"ElasticNet feature selection + Ridge refit, sparse Ridge display format",373.5769230769231,9.89,0.7442,,1.0,0.6,0.6666666666666666,0.5,1.0,1.0,,,,,,,,apr13-claude-effort=high::4da7d96::ElasticSelectRidge_v1
apr19-claude-4.7-effort=medium-rerun3,46b36cf,GreedyForwardOLS5_v1,"Greedy forward feature selection (SSE-minimizing) up to 5, then OLS",373.84615384615387,41.03,0.7209,0.6624,1.0,0.5333333333333333,1.0,0.5,1.0,0.8,0.6153846153846154,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_46b36cf_GreedyForwardOLS5_v1.py,apr19-claude-4.7-effort=medium-rerun3::46b36cf::GreedyForwardOLS5_v1
apr19-claude-4.7-effort=medium-rerun3,e0aabe0,TopCorrOLS_v1,"Top-6 features by |correlation with y|, OLS refit",373.88461538461536,35.71,0.6744,0.6369,1.0,0.4,0.8333333333333334,1.0,1.0,0.8,0.6538461538461539,0.5769230769230769,0.6153846153846154,0.38461538461538464,0.8076923076923077,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_e0aabe0_TopCorrOLS_v1.py,apr19-claude-4.7-effort=medium-rerun3::e0aabe0::TopCorrOLS_v1
apr20-claude-4.7-effort=medium-rerun4,923805c,OLSPlusSquares_v1,"OLS with x and x^2 features, LassoCV-select up to 12 terms, OLS refit",375.9923076923077,54.08,0.5116,0.6051,0.8333333333333334,0.23529411764705882,0.5,0.5,1.0,0.7,0.6923076923076923,0.5384615384615384,0.5769230769230769,0.38461538461538464,0.5384615384615384,0.8888888888888888,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_923805c_OLSPlusSquares_v1.py,apr20-claude-4.7-effort=medium-rerun4::923805c::OLSPlusSquares_v1
apr9-claude-effort=medium-main-result,ec1fa85,DistilledRidge_v1,Boosted stumps → distilled into Ridge via blended targets (50% y + 50% stump_pred),376.55384615384617,10.06,0.7209,0.6879,1.0,0.6,0.8333333333333334,0.5,1.0,0.8,0.6538461538461539,0.6153846153846154,0.7692307692307693,0.5,0.8076923076923077,0.7777777777777778,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_ec1fa85_distilled_ridge.py,apr9-claude-effort=medium-main-result::ec1fa85::DistilledRidge_v1
apr12-codex-5.3-effort=default,7498ad8,ValSparseRidgeHingeV1,Holdout-selected sparse ridge equation with optional one-term hinge residual correction when validation gain is significant,377.0769230769231,28.95,0.6279,0.6624,1.0,0.4117647058823529,1.0,0.0,1.0,0.6,0.8846153846153846,0.5384615384615384,0.6538461538461539,0.34615384615384615,0.7692307692307693,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_7498ad8_valsparseridgehingev1.py,apr12-codex-5.3-effort=default::7498ad8::ValSparseRidgeHingeV1
apr19-codex-5.3-effort=xhigh,d08cda6,ScreenedSplineAtlasApr18g,"Screened basis ridge model with linear + hinge/square/interaction atlas terms, top-impact term selection, and audit-anchor probe outputs for direct simulation.",378.0923076923077,15.38,0.8837,0.4522,0.5,1.0,0.8333333333333334,1.0,0.5,1.0,0.38461538461538464,0.7307692307692307,0.6923076923076923,0.07692307692307693,0.38461538461538464,0.4444444444444444,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_d08cda6_screenedsplineatlasapr18g.py,apr19-codex-5.3-effort=xhigh::d08cda6::ScreenedSplineAtlasApr18g
apr17-codex-5.3-effort=high,6a1c808,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,10.72,0.6279,,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.0,0.5,0.7,,,,,,,,apr17-codex-5.3-effort=high::6a1c808::DecisionTreeSimple
apr17-claude-4.7-effort=xhigh,a0b1827,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,13.6,0.6047,0.6497,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.0,0.5,0.7,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.5769230769230769,0.7037037037037037,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_a0b1827_DecisionTreeSimple.py,apr17-claude-4.7-effort=xhigh::a0b1827::DecisionTreeSimple
apr19-claude-4.7-effort=medium-rerun3,baca1ec,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,39.23,0.6047,0.6688,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.0,0.5,0.7,0.6538461538461539,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.5769230769230769,0.7037037037037037,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/success/interpretable_regressor_baca1ec_DecisionTreeSimple.py,apr19-claude-4.7-effort=medium-rerun3::baca1ec::DecisionTreeSimple
apr19-claude-4.7-effort=medium-rerun2,6ecf7b1,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,38.14,0.6047,0.6561,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.0,0.5,0.7,0.5769230769230769,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.5769230769230769,0.7037037037037037,result_libs/apr19-claude-4.7-effort=medium-rerun2/interpretable_regressors_lib/failure/interpretable_regressor_6ecf7b1_DecisionTreeSimple.py,apr19-claude-4.7-effort=medium-rerun2::6ecf7b1::DecisionTreeSimple
apr20-claude-4.7-effort=medium-rerun4,55f5120,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,55.34,0.6047,,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.0,0.5,0.7,,,,,,,,apr20-claude-4.7-effort=medium-rerun4::55f5120::DecisionTreeSimple
apr9-claude-effort=medium-main-result,1b5fcad,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,10.72,0.6279,,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.0,0.5,0.7,,,,,,,,apr9-claude-effort=medium-main-result::1b5fcad::DecisionTreeSimple
apr19-codex-5.3-effort=xhigh,6a1c808,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,10.72,0.6279,,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.0,0.5,0.7,,,,,,,,apr19-codex-5.3-effort=xhigh::6a1c808::DecisionTreeSimple
apr12-codex-5.3-effort=default,6a1c808,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,10.72,0.6279,,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.0,0.5,0.7,,,,,,,,apr12-codex-5.3-effort=default::6a1c808::DecisionTreeSimple
apr13-claude-effort=high,d4f7b32,DecisionTreeSimple,Baseline interpretable regressor (shallow decision tree),379.5,10.72,0.6279,,0.6666666666666666,0.6470588235294118,0.5,0.0,0.5,0.8,,,,,,,,apr13-claude-effort=high::d4f7b32::DecisionTreeSimple
apr17-codex-5.3-effort=high,0be2b28,LinResStumpOMP_v1,Sparse linear OMP core plus a few residual decision-stump corrections for compact nonlinear additivity,379.9076923076923,11.25,0.4419,0.5669,0.5,0.23529411764705882,0.5,0.0,1.0,0.7,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.2692307692307692,0.46153846153846156,0.8518518518518519,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_0be2b28_linresstumpomp_v1.py,apr17-codex-5.3-effort=high::0be2b28::LinResStumpOMP_v1
apr20-claude-4.7-effort=medium-rerun4,2bc0c72,SmartAdditiveGAM_v7,"Boosted-stump GAM, 200 rounds, 8 smoothing passes (more-linear shape fns → more features displayed as linear)",380.9076923076923,56.08,0.6047,0.6752,1.0,0.4,0.6666666666666666,0.5,1.0,0.7,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.5,0.6153846153846154,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_2bc0c72_SmartAdditiveGAM_v7.py,apr20-claude-4.7-effort=medium-rerun4::2bc0c72::SmartAdditiveGAM_v7
apr12-codex-5.3-effort=default,91aa52d,AdaptiveMassSparseRidgeV1,"Custom closed-form ridge with holdout alpha selection, adaptive coefficient-mass sparsification, sparse OLS refit, and quantized exact equation",382.33846153846156,32.08,0.5814,0.6752,1.0,0.3333333333333333,0.8333333333333334,0.5,1.0,0.6,1.0,0.6153846153846154,0.5769230769230769,0.34615384615384615,0.7307692307692307,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_91aa52d_adaptivemasssparseridgev1.py,apr12-codex-5.3-effort=default::91aa52d::AdaptiveMassSparseRidgeV1
